extra-laps/center_2017_02_15_08_59_41_899.jpg, extra-laps/left_2017_02_15_08_59_41_899.jpg, extra-laps/right_2017_02_15_08_59_41_899.jpg, 0, 0, 0, 8.071439E-05
extra-laps/center_2017_02_15_08_59_42_006.jpg, extra-laps/left_2017_02_15_08_59_42_006.jpg, extra-laps/right_2017_02_15_08_59_42_006.jpg, 0, 0.0711, 0, 0.07615104
extra-laps/center_2017_02_15_08_59_42_109.jpg, extra-laps/left_2017_02_15_08_59_42_109.jpg, extra-laps/right_2017_02_15_08_59_42_109.jpg, 0, 0.3702541, 0, 0.3595291
extra-laps/center_2017_02_15_08_59_42_213.jpg, extra-laps/left_2017_02_15_08_59_42_213.jpg, extra-laps/right_2017_02_15_08_59_42_213.jpg, 0, 0.5030342, 0, 1.109228
extra-laps/center_2017_02_15_08_59_42_319.jpg, extra-laps/left_2017_02_15_08_59_42_319.jpg, extra-laps/right_2017_02_15_08_59_42_319.jpg, 0, 0.1836752, 0, 1.504779
extra-laps/center_2017_02_15_08_59_42_424.jpg, extra-laps/left_2017_02_15_08_59_42_424.jpg, extra-laps/right_2017_02_15_08_59_42_424.jpg, 0, 0, 0, 1.522013
extra-laps/center_2017_02_15_08_59_42_537.jpg, extra-laps/left_2017_02_15_08_59_42_537.jpg, extra-laps/right_2017_02_15_08_59_42_537.jpg, -0.339399, 0, 0, 1.49775
extra-laps/center_2017_02_15_08_59_42_646.jpg, extra-laps/left_2017_02_15_08_59_42_646.jpg, extra-laps/right_2017_02_15_08_59_42_646.jpg, -0.626169, 0, 0, 1.469711
extra-laps/center_2017_02_15_08_59_42_753.jpg, extra-laps/left_2017_02_15_08_59_42_753.jpg, extra-laps/right_2017_02_15_08_59_42_753.jpg, -0.3474001, 0, 0, 1.456331
extra-laps/center_2017_02_15_08_59_42_858.jpg, extra-laps/left_2017_02_15_08_59_42_858.jpg, extra-laps/right_2017_02_15_08_59_42_858.jpg, -0.05030107, 0, 0, 1.443014
extra-laps/center_2017_02_15_08_59_42_959.jpg, extra-laps/left_2017_02_15_08_59_42_959.jpg, extra-laps/right_2017_02_15_08_59_42_959.jpg, -0.05303997, 0, 0, 1.428042
extra-laps/center_2017_02_15_08_59_43_069.jpg, extra-laps/left_2017_02_15_08_59_43_069.jpg, extra-laps/right_2017_02_15_08_59_43_069.jpg, -0.3546179, 0, 0, 1.407548
extra-laps/center_2017_02_15_08_59_43_172.jpg, extra-laps/left_2017_02_15_08_59_43_172.jpg, extra-laps/right_2017_02_15_08_59_43_172.jpg, -0.250236, 0.07149607, 0, 1.409059
extra-laps/center_2017_02_15_08_59_43_284.jpg, extra-laps/left_2017_02_15_08_59_43_284.jpg, extra-laps/right_2017_02_15_08_59_43_284.jpg, 0, 0.4074331, 0, 1.751993
extra-laps/center_2017_02_15_08_59_43_386.jpg, extra-laps/left_2017_02_15_08_59_43_386.jpg, extra-laps/right_2017_02_15_08_59_43_386.jpg, 0, 0.6833249, 0, 2.475894
extra-laps/center_2017_02_15_08_59_43_500.jpg, extra-laps/left_2017_02_15_08_59_43_500.jpg, extra-laps/right_2017_02_15_08_59_43_500.jpg, 0, 0.3749762, 0, 3.167674
extra-laps/center_2017_02_15_08_59_43_602.jpg, extra-laps/left_2017_02_15_08_59_43_602.jpg, extra-laps/right_2017_02_15_08_59_43_602.jpg, 0, 0.07077008, 0, 3.367014
extra-laps/center_2017_02_15_08_59_43_723.jpg, extra-laps/left_2017_02_15_08_59_43_723.jpg, extra-laps/right_2017_02_15_08_59_43_723.jpg, -0.240459, 0, 0, 3.319824
extra-laps/center_2017_02_15_08_59_43_834.jpg, extra-laps/left_2017_02_15_08_59_43_834.jpg, extra-laps/right_2017_02_15_08_59_43_834.jpg, -0.481647, 0, 0, 3.251542
extra-laps/center_2017_02_15_08_59_43_944.jpg, extra-laps/left_2017_02_15_08_59_43_944.jpg, extra-laps/right_2017_02_15_08_59_43_944.jpg, -0.151653, 0, 0, 3.224185
extra-laps/center_2017_02_15_08_59_44_048.jpg, extra-laps/left_2017_02_15_08_59_44_048.jpg, extra-laps/right_2017_02_15_08_59_44_048.jpg, 0, 0, 0, 3.186994
extra-laps/center_2017_02_15_08_59_44_152.jpg, extra-laps/left_2017_02_15_08_59_44_152.jpg, extra-laps/right_2017_02_15_08_59_44_152.jpg, -0.0539521, 0, 0, 3.148297
